row_number,calc_id,note_id,question,baseline_answer,ground_truth_answer,lower_limit,upper_limit,oracle_answer,oracle_status,oracle_parse_status,attempts,latency_s,started_utc,finished_utc,task_id,oracle_model,prompt_id,output_path,parsed_json_path,cli_log_path
982,13,2,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",12/31/2006,01/01/2007,01/01/2007,01/01/2007,01/01/2007,Correct,ok,1,44.949,2026-02-05T23:43:44.345412+00:00,2026-02-05T23:44:29.294726+00:00,row982_calc13_note2,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row982_calc13_note2.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row982_calc13_note2.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row982_calc13_note2.attempt1.log
983,13,3,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",11/16/2002,11/17/2002,11/17/2002,11/17/2002,11/17/2002,Correct,ok,1,39.298,2026-02-05T23:44:29.295739+00:00,2026-02-05T23:45:08.593509+00:00,row983_calc13_note3,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row983_calc13_note3.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row983_calc13_note3.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row983_calc13_note3.attempt1.log
984,13,4,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",03/20/2012,03/19/2012,03/19/2012,03/19/2012,03/19/2012,Correct,ok,1,39.653,2026-02-05T23:45:08.594294+00:00,2026-02-05T23:45:48.246851+00:00,row984_calc13_note4,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row984_calc13_note4.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row984_calc13_note4.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row984_calc13_note4.attempt1.log
994,13,14,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",08/28/2003,08/29/2003,08/29/2003,08/29/2003,08/29/2003,Correct,ok,1,28.676,2026-02-05T23:45:48.247940+00:00,2026-02-05T23:46:16.923861+00:00,row994_calc13_note14,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row994_calc13_note14.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row994_calc13_note14.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row994_calc13_note14.attempt1.log
995,13,15,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",12/03/2017,12/31/2017,12/31/2017,12/31/2017,12/31/2017,Correct,ok,1,37.205,2026-02-05T23:46:16.924806+00:00,2026-02-05T23:46:54.129546+00:00,row995_calc13_note15,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row995_calc13_note15.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row995_calc13_note15.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row995_calc13_note15.attempt1.log
996,13,16,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",12/05/2014,12/13/2014,12/13/2014,12/13/2014,12/13/2014,Correct,ok,1,38.47,2026-02-05T23:46:54.130412+00:00,2026-02-05T23:47:32.600443+00:00,row996_calc13_note16,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row996_calc13_note16.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row996_calc13_note16.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row996_calc13_note16.attempt1.log
998,13,18,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",08/16/2011,08/29/2011,08/29/2011,08/29/2011,08/29/2011,Correct,ok,1,38.661,2026-02-05T23:47:32.604000+00:00,2026-02-05T23:48:11.265026+00:00,row998_calc13_note18,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row998_calc13_note18.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row998_calc13_note18.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row998_calc13_note18.attempt1.log
999,13,19,"Using Naegele's Rule for estimated due date based on the last menstrual period and cycle length, what is the the patient's estimated due date? Your response should be in the format of M/D/Y (ie 08/31/2023, 07/03/2000) with just the date and no other text.",01/14/2002,01/23/2002,01/23/2002,01/23/2002,01/23/2002,Correct,ok,1,34.777,2026-02-05T23:48:11.265885+00:00,2026-02-05T23:48:46.042420+00:00,row999_calc13_note19,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row999_calc13_note19.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row999_calc13_note19.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row999_calc13_note19.attempt1.log
1045,49,5,"Based on the number of doses per day and the quantity of different doses, what is the patient's daily Morphine Miligram Equivalents (MME)? You should use the conversions from the CDC Clinical Practice Guideline for Prescribing Opioids for Pain — United States, 2022.",8000,207.8,197.41,218.19,8000,Incorrect,ok,1,47.085,2026-02-05T23:48:46.047075+00:00,2026-02-05T23:49:33.131651+00:00,row1045_calc49_note5,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row1045_calc49_note5.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row1045_calc49_note5.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row1045_calc49_note5.attempt1.log
1050,49,10,"Based on the number of doses per day and the quantity of different doses, what is the patient's daily Morphine Miligram Equivalents (MME)? You should use the conversions from the CDC Clinical Practice Guideline for Prescribing Opioids for Pain — United States, 2022.",2964,366.6,348.27,384.93,2964,Incorrect,ok,1,60.988,2026-02-05T23:49:33.132459+00:00,2026-02-05T23:50:34.120012+00:00,row1050_calc49_note10,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row1050_calc49_note10.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row1050_calc49_note10.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row1050_calc49_note10.attempt1.log
1053,49,13,"Based on the number of doses per day and the quantity of different doses, what is the patient's daily Morphine Miligram Equivalents (MME)? You should use the conversions from the CDC Clinical Practice Guideline for Prescribing Opioids for Pain — United States, 2022.",7824,31.8,30.21,33.39,7824,Incorrect,ok,1,38.894,2026-02-05T23:50:34.121088+00:00,2026-02-05T23:51:13.015498+00:00,row1053_calc49_note13,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row1053_calc49_note13.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row1053_calc49_note13.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row1053_calc49_note13.attempt1.log
1094,69,14,"Based on the patient's last menstrual period, what is the patient's estimated gestational age? Your answer should be a tuple, specifying the number of weeks and days (i.e. (4 weeks, 3 days), (0 weeks, 5 days), (1 week, 5 days), (8 weeks, 0 days)).","(0 weeks, 1 days)","('4 weeks', '3 days')","('4 weeks', '3 days')","('4 weeks', '3 days')","(4 weeks, 3 days)",Correct,ok,1,25.299,2026-02-05T23:51:13.016796+00:00,2026-02-05T23:51:38.315737+00:00,row1094_calc69_note14,5.2 Thinking,encounter_cot_full_v2,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/outputs/row1094_calc69_note14.attempt1.txt,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/parsed/row1094_calc69_note14.json,REDACTED/gitrepos/MedicalScienceExperiments/evaluation/logs/oracle_runs/20260204_oracle_52thinking_v2_incorrect198/oracle_cli_logs/row1094_calc69_note14.attempt1.log
